Place bacon in a large, deep skillet. Cook over medium high heat until evenly brown. Drain, crumble and set aside.	place bacon in a large , deep skillet . cook over medium high heat until evenly brown . drain , crumble and set aside .	5
Before serving, toss salad with crumbled bacon and sunflower seeds.	before serving , toss salad with crumbled bacon and sunflower seeds .	1
Place bacon in a deep skillet and cook over medium high heat until evenly brown. Cool and crumble.	place bacon in a deep skillet and cook over medium high heat until evenly brown . cool and crumble .	1
Cut the broccoli into bite-size pieces and cut the onion into thin bite-size slices. Combine with the bacon, raisins,  your favorite nuts and mix well.	cut the broccoli into bite-size pieces and cut the onion into thin bite-size slices . combine with the bacon , raisins , your favorite nuts and mix well .	1
To prepare the dressing, mix the mayonnaise, sugar and vinegar together until smooth. Stir into the salad, let chill and serve.	to prepare the dressing , mix the mayonnaise , sugar and vinegar together until smooth . stir into the salad , let chill and serve .	1
In a large bowl combine the chicken, celery, onion, apple, raisins, grapes, pecans, pepper, curry powder and mayonnaise. Mix all together. Serve!	in a large bowl combine the chicken , celery , onion , apple , raisins , grapes , pecans , pepper , curry powder and mayonnaise . mix all together . serve !	1
In a medium bowl, stir together butter, rosemary, curry powder, brown sugar, salt, cayenne pepper, and toasted cashews. Set aside.	in a medium bowl , stir together butter , rosemary , curry powder , brown sugar , salt , cayenne pepper , and toasted cashews . set aside .	1
In a small bowl, stir together white wine vinegar, mustard, and honey. Slowly whisk in olive oil, and sprinkle with salt and pepper to taste.	in a small bowl , stir together white wine vinegar , mustard , and honey . slowly whisk in olive oil , and sprinkle with salt and pepper to taste .	1
In a large salad bowl, toss dressing with greens, pear slices, grapes, and bacon, and sprinkle with nut mixture.	in a large salad bowl , toss dressing with greens , pear slices , grapes , and bacon , and sprinkle with nut mixture .	1
Place bacon in a large skillet. Cook, turning frequently, over medium high heat until evenly browned. Cool, and then crumble.	place bacon in a large skillet . cook , turning frequently , over medium high heat until evenly browned . cool , and then crumble .	1
In a small bowl, mix together mayonnaise, sugar, and vinegar. Set aside.	in a small bowl , mix together mayonnaise , sugar , and vinegar . set aside .	1
In a large bowl, combine broccoli, crumbled bacon, celery, green onions, red onions, grapes, and toasted almonds. Toss with mayonnaise dressing.  Chill for several hours in the refrigerator.	in a large bowl , combine broccoli , crumbled bacon , celery , green onions , red onions , grapes , and toasted almonds . toss with mayonnaise dressing . chill for several hours in the refrigerator .	1
In a large saucepan, mix beans, corn, salsa and other 1/2 of fajita seasoning. Heat over medium heat until warm.	in a large saucepan , mix beans , corn , salsa and other 1/2 of fajita seasoning . heat over medium heat until warm .	1
Prepare the salad by tossing the greens, onion and tomato. Top salad with chicken and dress with the bean and corn mixture.	prepare the salad by tossing the greens , onion and tomato . top salad with chicken and dress with the bean and corn mixture .	1
Prepare the dressing in a blender by combining the onion, sugar, salt, oil, vinegar, pepper, celery seed and Dijon mustard. Blend until smooth.	prepare the dressing in a blender by combining the onion , sugar , salt , oil , vinegar , pepper , celery seed and dijon mustard . blend until smooth .	1
In a large salad bowl, combine the eggs, bacon, spinach, croutons and mushrooms. Toss to mix. Pour enough dressing over salad to lightly coat. Toss and serve.	in a large salad bowl , combine the eggs , bacon , spinach , croutons and mushrooms . toss to mix . pour enough dressing over salad to lightly coat . toss and serve .	1
In a blender or food processor, combine sugar, vinegar, oil, Worcestershire sauce, ketchup and onion, and process until smooth.  Set aside.	in a blender or food processor , combine sugar , vinegar , oil , worcestershire sauce , ketchup and onion , and process until smooth . set aside .	1
In a large bowl, toss together the spinach, water chestnuts, bacon and eggs.  Serve with the dressing.	in a large bowl , toss together the spinach , water chestnuts , bacon and eggs . serve with the dressing .	1
Gently stir the chicken, onion, bell pepper, olives, feta cheese, parsley, chives, and salt into the quinoa. Drizzle with the lemon juice, balsamic vinegar, and olive oil. Stir until evenly mixed. Serve warm or refrigerate and serve cold.	gently stir the chicken , onion , bell pepper , olives , feta cheese , parsley , chives , and salt into the quinoa . drizzle with the lemon juice , balsamic vinegar , and olive oil . stir until evenly mixed . ser ve warm or refrigerate and serve cold .	1
Season with salt, black pepper, and cayenne pepper. Stir again and garnish with Parmesan cheese.	season with salt , black pepper , and cayenne pepper . stir again and garnish with parmesan cheese .	1
In a medium bowl, stir together the eggs, mayonnaise, sour cream, paprika, mustard, horseradish, red onion and bacon bits. Season with salt and pepper to taste. Serve immediately, or refrigerate until serving.	in a medium bowl , stir together the eggs , mayonnaise , sour cream , paprika , mustard , horseradish , red onion and bacon bits . season with salt and pepper to taste . serve immediately , or refrigerate until serving .	1
Place sausage in a large, deep skillet. Cook over medium high heat until evenly brown. Drain and set aside.	place sausage in a large , deep skillet . cook over medium high heat until evenly brown . drain and set aside .	1
In a large bowl, combine eggs, chiles, onion, garlic powder, salt pepper and sausage; mix well. Spoon 1/4 cup of sausage mixture into each prepared muffin cup.	in a large bowl , combine eggs , chiles , onion , garlic powder , salt pepper and sausage ; mix well . spoon 1/4 cup of sausage mixture into each prepared muffin cup .	1
Cook bacon in the microwave or in a skillet over medium-high heat until browned. Drain, and crumble.	cook bacon in the microwave or in a skillet over medium-high heat until browned . drain , and crumble .	1
